state_alpha,season,week,cal_week,week_ending,EXCELLENT,FAIR,GOOD,POOR,VERY POOR,INDEX,GE,PVP
DE,2020,11,46,2019-11-17,41.0,4.0,55.0,0.0,0.0,437.0,96.0,0.0
DE,2020,12,47,2019-11-24,35.0,11.0,54.0,0.0,0.0,424.0,89.0,0.0
DE,2020,31,14,2020-04-05,8.0,32.0,51.0,7.0,2.0,356.0,59.0,9.0
DE,2020,32,15,2020-04-12,6.0,34.0,49.0,9.0,2.0,348.0,55.0,11.0
DE,2020,33,16,2020-04-19,6.0,32.0,53.0,7.0,2.0,354.0,59.0,9.0
DE,2020,34,17,2020-04-26,8.0,33.0,50.0,7.0,2.0,355.0,58.0,9.0
DE,2020,35,18,2020-05-03,12.0,34.0,49.0,3.0,2.0,366.0,61.0,5.0
DE,2020,36,19,2020-05-10,5.0,13.0,79.0,2.0,1.0,385.0,84.0,3.0
DE,2020,37,20,2020-05-17,8.0,13.0,76.0,2.0,1.0,388.0,84.0,3.0
DE,2020,38,21,2020-05-24,16.0,16.0,64.0,3.0,1.0,391.0,80.0,4.0
DE,2020,39,22,2020-05-31,16.0,15.0,65.0,3.0,1.0,392.0,81.0,4.0
DE,2020,40,23,2020-06-07,15.0,15.0,64.0,4.0,2.0,386.0,79.0,6.0
DE,2020,41,24,2020-06-14,15.0,15.0,64.0,4.0,2.0,386.0,79.0,6.0
DE,2020,42,25,2020-06-21,15.0,15.0,64.0,4.0,2.0,386.0,79.0,6.0
DE,2020,43,26,2020-06-28,6.0,12.0,79.0,2.0,1.0,387.0,85.0,3.0
DE,2021,8,43,2020-10-25,15.0,10.0,69.0,4.0,2.0,391.0,84.0,6.0
DE,2021,9,44,2020-11-01,14.0,12.0,69.0,3.0,2.0,390.0,83.0,5.0
DE,2021,10,45,2020-11-08,15.0,10.0,69.0,4.0,2.0,391.0,84.0,6.0
DE,2021,11,46,2020-11-15,15.0,16.0,64.0,3.0,2.0,387.0,79.0,5.0
DE,2021,12,47,2020-11-22,15.0,17.0,63.0,3.0,2.0,386.0,78.0,5.0
DE,2021,13,48,2020-11-29,15.0,17.0,63.0,3.0,2.0,386.0,78.0,5.0
DE,2021,30,13,2021-04-04,9.0,29.0,53.0,7.0,2.0,360.0,62.0,9.0
DE,2021,31,14,2021-04-11,9.0,19.0,65.0,5.0,2.0,374.0,74.0,7.0
DE,2021,32,15,2021-04-18,8.0,20.0,65.0,5.0,2.0,372.0,73.0,7.0
DE,2021,33,16,2021-04-25,9.0,23.0,61.0,5.0,2.0,370.0,70.0,7.0
DE,2021,34,17,2021-05-02,9.0,23.0,62.0,4.0,2.0,372.0,71.0,6.0
DE,2021,35,18,2021-05-09,6.0,30.0,59.0,3.0,2.0,364.0,65.0,5.0
DE,2021,36,19,2021-05-16,6.0,36.0,53.0,3.0,2.0,358.0,59.0,5.0
DE,2021,37,20,2021-05-23,5.0,28.0,51.0,13.0,3.0,342.0,56.0,16.0
DE,2021,38,21,2021-05-30,2.0,35.0,34.0,28.0,1.0,308.0,36.0,29.0
DE,2021,39,22,2021-06-06,6.0,30.0,49.0,13.0,2.0,344.0,55.0,15.0
DE,2021,40,23,2021-06-13,11.0,28.0,54.0,4.0,3.0,366.0,65.0,7.0
DE,2021,41,24,2021-06-20,5.0,26.0,43.0,25.0,1.0,326.0,48.0,26.0
DE,2021,42,25,2021-06-27,6.0,25.0,44.0,24.0,1.0,330.0,50.0,25.0
DE,2021,43,26,2021-07-04,8.0,24.0,43.0,24.0,1.0,333.0,51.0,25.0
DE,2021,44,27,2021-07-11,15.0,16.0,67.0,1.0,1.0,394.0,82.0,2.0
DE,2022,7,42,2021-10-24,20.0,24.0,49.0,4.0,3.0,379.0,69.0,7.0
DE,2022,8,43,2021-10-31,10.0,13.0,74.0,2.0,1.0,390.0,84.0,3.0
DE,2022,9,44,2021-11-07,15.0,21.0,59.0,3.0,2.0,382.0,74.0,5.0
DE,2022,10,45,2021-11-14,10.0,14.0,71.0,3.0,2.0,384.0,81.0,5.0
DE,2022,11,46,2021-11-21,20.0,25.0,48.0,4.0,3.0,378.0,68.0,7.0
DE,2022,12,47,2021-11-28,16.0,20.0,59.0,3.0,2.0,384.0,75.0,5.0
DE,2022,30,13,2022-04-03,31.0,15.0,48.0,5.0,1.0,403.0,79.0,6.0
DE,2022,31,14,2022-04-10,43.0,11.0,44.0,2.0,0.0,428.0,87.0,2.0
DE,2022,32,15,2022-04-17,40.0,16.0,41.0,3.0,0.0,418.0,81.0,3.0
DE,2022,33,16,2022-04-24,30.0,14.0,55.0,1.0,0.0,414.0,85.0,1.0
DE,2022,34,17,2022-05-01,24.0,17.0,58.0,1.0,0.0,405.0,82.0,1.0
DE,2022,35,18,2022-05-08,15.0,22.0,58.0,3.0,2.0,381.0,73.0,5.0
DE,2022,36,19,2022-05-15,7.0,26.0,58.0,7.0,2.0,361.0,65.0,9.0
DE,2022,37,20,2022-05-22,3.0,23.0,70.0,4.0,0.0,372.0,73.0,4.0
DE,2022,38,21,2022-05-29,6.0,24.0,61.0,7.0,2.0,362.0,67.0,9.0
DE,2022,39,22,2022-06-05,6.0,25.0,60.0,7.0,2.0,361.0,66.0,9.0
DE,2022,40,23,2022-06-12,3.0,18.0,77.0,2.0,0.0,381.0,80.0,2.0
DE,2022,41,24,2022-06-19,12.0,26.0,55.0,4.0,3.0,369.0,67.0,7.0
DE,2022,42,25,2022-06-26,11.0,24.0,58.0,4.0,3.0,370.0,69.0,7.0
DE,2022,43,26,2022-07-03,7.0,24.0,62.0,4.0,3.0,366.0,69.0,7.0
DE,2022,44,27,2022-07-10,7.0,24.0,62.0,4.0,3.0,366.0,69.0,7.0
DE,2022,45,28,2022-07-17,11.0,31.0,47.0,6.0,5.0,353.0,58.0,11.0
DE,2023,7,42,2022-10-23,7.0,26.0,60.0,4.0,3.0,364.0,67.0,7.0
DE,2023,8,43,2022-10-30,0.0,0.0,100.0,0.0,0.0,400.0,100.0,0.0
DE,2023,9,44,2022-11-06,4.0,10.0,84.0,1.0,1.0,389.0,88.0,2.0
DE,2023,10,45,2022-11-13,10.0,14.0,71.0,3.0,2.0,384.0,81.0,5.0
DE,2023,11,46,2022-11-20,4.0,10.0,84.0,1.0,1.0,389.0,88.0,2.0
DE,2023,12,47,2022-11-27,5.0,16.0,78.0,1.0,0.0,387.0,83.0,1.0
DE,2023,30,13,2023-04-02,2.0,23.0,68.0,5.0,2.0,363.0,70.0,7.0
DE,2023,31,14,2023-04-09,9.0,60.0,24.0,5.0,2.0,333.0,33.0,7.0
DE,2023,32,15,2023-04-16,2.0,66.0,29.0,2.0,1.0,329.0,31.0,3.0
DE,2023,33,16,2023-04-23,8.0,16.0,72.0,2.0,2.0,382.0,80.0,4.0
DE,2023,34,17,2023-04-30,2.0,15.0,80.0,2.0,1.0,380.0,82.0,3.0
DE,2023,35,18,2023-05-07,9.0,31.0,58.0,1.0,1.0,373.0,67.0,2.0
DE,2023,36,19,2023-05-14,9.0,27.0,61.0,2.0,1.0,375.0,70.0,3.0
DE,2023,37,20,2023-05-21,16.0,10.0,74.0,0.0,0.0,406.0,90.0,0.0
DE,2023,38,21,2023-05-28,8.0,27.0,57.0,5.0,3.0,362.0,65.0,8.0
DE,2023,39,22,2023-06-04,6.0,24.0,63.0,5.0,2.0,366.0,69.0,7.0
DE,2023,40,23,2023-06-11,6.0,32.0,49.0,7.0,6.0,342.0,55.0,13.0
DE,2023,41,24,2023-06-18,4.0,33.0,56.0,5.0,2.0,355.0,60.0,7.0
DE,2023,42,25,2023-06-25,12.0,38.0,36.0,10.0,4.0,342.0,48.0,14.0
DE,2023,43,26,2023-07-02,5.0,40.0,43.0,10.0,2.0,339.0,48.0,12.0
DE,2023,44,27,2023-07-09,11.0,46.0,27.0,15.0,1.0,332.0,38.0,16.0
DE,2024,30,13,2024-03-31,6.0,32.0,56.0,4.0,2.0,360.0,62.0,6.0
DE,2024,31,14,2024-04-07,5.0,50.0,31.0,9.0,5.0,322.0,36.0,14.0
DE,2024,32,15,2024-04-14,6.0,53.0,28.0,9.0,4.0,323.0,34.0,13.0
DE,2024,33,16,2024-04-21,8.0,44.0,37.0,7.0,4.0,338.0,45.0,11.0
DE,2024,34,17,2024-04-28,7.0,47.0,38.0,5.0,3.0,341.0,45.0,8.0
DE,2024,35,18,2024-05-05,7.0,32.0,53.0,5.0,3.0,356.0,60.0,8.0
DE,2024,36,19,2024-05-12,6.0,31.0,56.0,5.0,2.0,359.0,62.0,7.0
DE,2024,37,20,2024-05-19,9.0,30.0,51.0,7.0,3.0,356.0,60.0,10.0
DE,2024,38,21,2024-05-26,9.0,36.0,46.0,6.0,3.0,352.0,55.0,9.0
DE,2024,39,22,2024-06-02,4.0,35.0,58.0,2.0,1.0,362.0,62.0,3.0
DE,2024,40,23,2024-06-09,6.0,39.0,49.0,4.0,2.0,353.0,55.0,6.0
DE,2024,41,24,2024-06-16,6.0,40.0,47.0,4.0,3.0,349.0,53.0,7.0
DE,2024,42,25,2024-06-23,5.0,54.0,36.0,3.0,2.0,339.0,41.0,5.0
DE,2024,43,26,2024-06-30,5.0,38.0,53.0,3.0,1.0,358.0,58.0,4.0
DE,2025,9,44,2024-11-03,3.0,59.0,28.0,6.0,4.0,320.0,31.0,10.0
DE,2025,10,45,2024-11-10,2.0,39.0,18.0,39.0,2.0,279.0,20.0,41.0
DE,2025,11,46,2024-11-17,3.0,38.0,18.0,35.0,6.0,277.0,21.0,41.0
DE,2025,12,47,2024-11-24,3.0,43.0,29.0,18.0,7.0,303.0,32.0,25.0
DE,2025,31,14,2025-04-06,14.0,16.0,63.0,6.0,1.0,383.0,77.0,7.0
DE,2025,32,15,2025-04-13,6.0,21.0,65.0,6.0,2.0,367.0,71.0,8.0
DE,2025,33,16,2025-04-20,15.0,21.0,56.0,6.0,2.0,376.0,71.0,8.0
DE,2025,34,17,2025-04-27,9.0,17.0,66.0,6.0,2.0,374.0,75.0,8.0
DE,2025,35,18,2025-05-04,7.0,21.0,66.0,4.0,2.0,372.0,73.0,6.0
DE,2025,36,19,2025-05-11,6.0,22.0,65.0,5.0,2.0,368.0,71.0,7.0
DE,2025,37,20,2025-05-18,5.0,24.0,64.0,5.0,2.0,365.0,69.0,7.0
DE,2025,38,21,2025-05-25,7.0,22.0,65.0,4.0,2.0,371.0,72.0,6.0
DE,2025,39,22,2025-06-01,8.0,21.0,66.0,4.0,1.0,376.0,74.0,5.0
DE,2025,40,23,2025-06-08,7.0,23.0,63.0,5.0,2.0,368.0,70.0,7.0
DE,2025,41,24,2025-06-15,6.0,27.0,59.0,6.0,2.0,361.0,65.0,8.0
DE,2025,42,25,2025-06-22,7.0,27.0,59.0,5.0,2.0,364.0,66.0,7.0
DE,2025,43,26,2025-06-29,8.0,30.0,52.0,7.0,3.0,355.0,60.0,10.0
DE,2025,44,27,2025-07-06,6.0,25.0,62.0,5.0,2.0,365.0,68.0,7.0
DE,2026,11,46,2025-11-16,8.0,30.0,50.0,8.0,4.0,350.0,58.0,12.0
DE,2026,12,47,2025-11-23,5.0,45.0,43.0,6.0,1.0,345.0,48.0,7.0
GA,2016,30,13,2016-04-03,9.0,34.0,52.0,4.0,1.0,364.0,61.0,5.0
GA,2016,31,14,2016-04-10,11.0,29.0,55.0,4.0,1.0,371.0,66.0,5.0
GA,2016,32,15,2016-04-17,11.0,29.0,54.0,5.0,1.0,369.0,65.0,6.0
GA,2016,33,16,2016-04-24,13.0,28.0,53.0,5.0,1.0,372.0,66.0,6.0
GA,2016,34,17,2016-05-01,12.0,31.0,53.0,4.0,0.0,373.0,65.0,4.0
GA,2016,35,18,2016-05-08,12.0,32.0,52.0,4.0,0.0,372.0,64.0,4.0
GA,2016,36,19,2016-05-15,10.0,33.0,52.0,5.0,0.0,367.0,62.0,5.0
GA,2016,37,20,2016-05-22,11.0,32.0,52.0,5.0,0.0,369.0,63.0,5.0
GA,2016,38,21,2016-05-29,9.0,32.0,51.0,6.0,2.0,359.0,60.0,8.0
GA,2016,39,22,2016-06-05,9.0,33.0,49.0,7.0,2.0,356.0,58.0,9.0
GA,2017,30,13,2017-04-02,4.0,39.0,38.0,15.0,4.0,323.0,42.0,19.0
GA,2017,31,14,2017-04-09,4.0,40.0,37.0,16.0,3.0,323.0,41.0,19.0
GA,2017,32,15,2017-04-16,3.0,44.0,35.0,15.0,3.0,320.0,38.0,18.0
GA,2017,33,16,2017-04-23,3.0,44.0,32.0,17.0,4.0,313.0,35.0,21.0
GA,2017,34,17,2017-04-30,3.0,45.0,31.0,17.0,4.0,312.0,34.0,21.0
GA,2017,35,18,2017-05-07,3.0,46.0,29.0,17.0,5.0,308.0,32.0,22.0
GA,2017,36,19,2017-05-14,2.0,43.0,32.0,18.0,5.0,308.0,34.0,23.0
GA,2017,37,20,2017-05-21,2.0,42.0,34.0,17.0,5.0,311.0,36.0,22.0
GA,2017,38,21,2017-05-28,2.0,44.0,29.0,19.0,6.0,302.0,31.0,25.0
GA,2017,39,22,2017-06-04,4.0,41.0,28.0,21.0,6.0,303.0,32.0,27.0
GA,2018,30,13,2018-04-01,9.0,28.0,60.0,3.0,0.0,375.0,69.0,3.0
GA,2018,31,14,2018-04-08,10.0,26.0,62.0,2.0,0.0,380.0,72.0,2.0
GA,2018,32,15,2018-04-15,10.0,27.0,61.0,2.0,0.0,379.0,71.0,2.0
GA,2018,33,16,2018-04-22,10.0,32.0,56.0,2.0,0.0,374.0,66.0,2.0
GA,2018,34,17,2018-04-29,10.0,31.0,56.0,3.0,0.0,373.0,66.0,3.0
GA,2018,35,18,2018-05-06,10.0,30.0,56.0,3.0,1.0,371.0,66.0,4.0
GA,2018,36,19,2018-05-13,9.0,29.0,59.0,3.0,0.0,374.0,68.0,3.0
GA,2018,37,20,2018-05-20,9.0,32.0,56.0,3.0,0.0,371.0,65.0,3.0
GA,2018,38,21,2018-05-27,4.0,41.0,44.0,9.0,2.0,339.0,48.0,11.0
GA,2018,39,22,2018-06-03,5.0,37.0,39.0,13.0,6.0,324.0,44.0,19.0
GA,2018,40,23,2018-06-10,5.0,40.0,36.0,14.0,5.0,322.0,41.0,19.0
GA,2019,30,13,2019-03-31,4.0,34.0,56.0,5.0,1.0,357.0,60.0,6.0
GA,2019,31,14,2019-04-07,3.0,32.0,58.0,6.0,1.0,356.0,61.0,7.0
GA,2019,32,15,2019-04-14,4.0,30.0,62.0,4.0,0.0,366.0,66.0,4.0
GA,2019,33,16,2019-04-21,5.0,32.0,59.0,4.0,0.0,365.0,64.0,4.0
GA,2019,34,17,2019-04-28,5.0,33.0,57.0,4.0,1.0,361.0,62.0,5.0
GA,2019,35,18,2019-05-05,6.0,30.0,60.0,4.0,0.0,368.0,66.0,4.0
GA,2019,36,19,2019-05-12,5.0,31.0,59.0,5.0,0.0,364.0,64.0,5.0
GA,2019,37,20,2019-05-19,4.0,33.0,58.0,4.0,1.0,360.0,62.0,5.0
GA,2019,38,21,2019-05-26,4.0,33.0,57.0,6.0,0.0,359.0,61.0,6.0
GA,2020,31,14,2020-04-05,9.0,25.0,63.0,2.0,1.0,377.0,72.0,3.0
GA,2020,32,15,2020-04-12,10.0,31.0,55.0,3.0,1.0,370.0,65.0,4.0
GA,2020,33,16,2020-04-19,9.0,32.0,57.0,2.0,0.0,373.0,66.0,2.0
GA,2020,34,17,2020-04-26,8.0,29.0,60.0,2.0,1.0,372.0,68.0,3.0
GA,2020,35,18,2020-05-03,7.0,28.0,61.0,3.0,1.0,370.0,68.0,4.0
GA,2020,36,19,2020-05-10,7.0,24.0,66.0,2.0,1.0,376.0,73.0,3.0
GA,2020,37,20,2020-05-17,7.0,24.0,65.0,3.0,1.0,374.0,72.0,4.0
GA,2020,38,21,2020-05-24,8.0,28.0,61.0,3.0,0.0,374.0,69.0,3.0
GA,2020,39,22,2020-05-31,6.0,28.0,61.0,5.0,0.0,368.0,67.0,5.0
GA,2021,30,13,2021-04-04,6.0,18.0,73.0,3.0,0.0,382.0,79.0,3.0
GA,2021,31,14,2021-04-11,7.0,22.0,66.0,4.0,1.0,374.0,73.0,5.0
GA,2021,32,15,2021-04-18,6.0,24.0,67.0,3.0,0.0,376.0,73.0,3.0
GA,2021,33,16,2021-04-25,7.0,28.0,59.0,4.0,2.0,365.0,66.0,6.0
GA,2021,34,17,2021-05-02,7.0,33.0,52.0,6.0,2.0,356.0,59.0,8.0
GA,2021,35,18,2021-05-09,6.0,29.0,57.0,6.0,2.0,359.0,63.0,8.0
GA,2021,36,19,2021-05-16,7.0,29.0,57.0,5.0,2.0,362.0,64.0,7.0
GA,2021,37,20,2021-05-23,4.0,32.0,57.0,5.0,2.0,356.0,61.0,7.0
GA,2021,38,21,2021-05-30,4.0,24.0,67.0,4.0,1.0,369.0,71.0,5.0
GA,2022,30,13,2022-04-03,7.0,29.0,56.0,7.0,1.0,361.0,63.0,8.0
GA,2022,31,14,2022-04-10,5.0,29.0,58.0,7.0,1.0,359.0,63.0,8.0
GA,2022,32,15,2022-04-17,7.0,37.0,49.0,6.0,1.0,355.0,56.0,7.0
GA,2022,33,16,2022-04-24,6.0,35.0,53.0,5.0,1.0,358.0,59.0,6.0
GA,2022,34,17,2022-05-01,6.0,41.0,48.0,4.0,1.0,354.0,54.0,5.0
GA,2022,35,18,2022-05-08,6.0,39.0,50.0,4.0,1.0,356.0,56.0,5.0
GA,2022,36,19,2022-05-15,6.0,42.0,47.0,4.0,1.0,353.0,53.0,5.0
GA,2022,37,20,2022-05-22,4.0,37.0,55.0,3.0,1.0,358.0,59.0,4.0
GA,2022,38,21,2022-05-29,4.0,35.0,56.0,4.0,1.0,358.0,60.0,5.0
GA,2022,39,22,2022-06-05,4.0,35.0,56.0,4.0,1.0,358.0,60.0,5.0
GA,2023,30,13,2023-04-02,9.0,24.0,62.0,3.0,2.0,373.0,71.0,5.0
GA,2023,31,14,2023-04-09,9.0,24.0,61.0,4.0,2.0,371.0,70.0,6.0
GA,2023,32,15,2023-04-16,9.0,22.0,63.0,4.0,2.0,373.0,72.0,6.0
GA,2023,33,16,2023-04-23,11.0,27.0,56.0,4.0,2.0,370.0,67.0,6.0
GA,2023,34,17,2023-04-30,9.0,27.0,57.0,5.0,2.0,366.0,66.0,7.0
GA,2023,35,18,2023-05-07,7.0,26.0,60.0,5.0,2.0,365.0,67.0,7.0
GA,2023,36,19,2023-05-14,7.0,26.0,59.0,6.0,2.0,363.0,66.0,8.0
GA,2023,37,20,2023-05-21,8.0,32.0,52.0,6.0,2.0,358.0,60.0,8.0
GA,2023,38,21,2023-05-28,7.0,33.0,51.0,6.0,3.0,353.0,58.0,9.0
GA,2023,39,22,2023-06-04,8.0,34.0,54.0,3.0,1.0,365.0,62.0,4.0
GA,2024,30,13,2024-03-31,6.0,24.0,65.0,4.0,1.0,371.0,71.0,5.0
GA,2024,31,14,2024-04-07,7.0,23.0,67.0,2.0,1.0,377.0,74.0,3.0
GA,2024,32,15,2024-04-14,6.0,23.0,68.0,2.0,1.0,376.0,74.0,3.0
GA,2024,33,16,2024-04-21,8.0,25.0,64.0,3.0,0.0,377.0,72.0,3.0
GA,2024,34,17,2024-04-28,9.0,27.0,63.0,1.0,0.0,380.0,72.0,1.0
GA,2024,35,18,2024-05-05,8.0,25.0,65.0,2.0,0.0,379.0,73.0,2.0
GA,2024,36,19,2024-05-12,7.0,26.0,65.0,2.0,0.0,377.0,72.0,2.0
GA,2024,37,20,2024-05-19,7.0,29.0,62.0,2.0,0.0,374.0,69.0,2.0
GA,2024,38,21,2024-05-26,8.0,28.0,63.0,1.0,0.0,378.0,71.0,1.0
GA,2024,39,22,2024-06-02,5.0,27.0,66.0,2.0,0.0,374.0,71.0,2.0
GA,2025,31,14,2025-04-06,6.0,26.0,66.0,1.0,1.0,375.0,72.0,2.0
GA,2025,32,15,2025-04-13,7.0,25.0,66.0,1.0,1.0,377.0,73.0,2.0
GA,2025,33,16,2025-04-20,6.0,25.0,68.0,1.0,0.0,379.0,74.0,1.0
GA,2025,34,17,2025-04-27,7.0,26.0,64.0,2.0,1.0,374.0,71.0,3.0
GA,2025,35,18,2025-05-04,7.0,26.0,64.0,2.0,1.0,374.0,71.0,3.0
GA,2025,36,19,2025-05-11,8.0,22.0,68.0,2.0,0.0,382.0,76.0,2.0
GA,2025,37,20,2025-05-18,7.0,24.0,65.0,3.0,1.0,374.0,72.0,4.0
GA,2025,38,21,2025-05-25,9.0,27.0,61.0,2.0,1.0,375.0,70.0,3.0
GA,2025,39,22,2025-06-01,7.0,27.0,63.0,3.0,0.0,374.0,70.0,3.0
ID,2016,3,38,2015-09-20,20.0,42.0,38.0,0.0,0.0,378.0,58.0,0.0
ID,2016,4,39,2015-09-27,21.0,35.0,44.0,0.0,0.0,386.0,65.0,0.0
ID,2016,8,43,2015-10-25,11.0,45.0,44.0,0.0,0.0,366.0,55.0,0.0
ID,2016,9,44,2015-11-01,10.0,38.0,52.0,0.0,0.0,372.0,62.0,0.0
ID,2016,10,45,2015-11-08,16.0,34.0,50.0,0.0,0.0,382.0,66.0,0.0
ID,2016,11,46,2015-11-15,15.0,34.0,51.0,0.0,0.0,381.0,66.0,0.0
ID,2016,12,47,2015-11-22,15.0,33.0,51.0,1.0,0.0,380.0,66.0,1.0
ID,2016,13,48,2015-11-29,7.0,33.0,59.0,1.0,0.0,372.0,66.0,1.0
ID,2016,30,13,2016-04-03,10.0,6.0,84.0,0.0,0.0,404.0,94.0,0.0
ID,2016,31,14,2016-04-10,13.0,7.0,79.0,1.0,0.0,404.0,92.0,1.0
ID,2016,32,15,2016-04-17,20.0,9.0,70.0,1.0,0.0,409.0,90.0,1.0
ID,2016,33,16,2016-04-24,19.0,11.0,69.0,1.0,0.0,406.0,88.0,1.0
ID,2016,34,17,2016-05-01,19.0,9.0,71.0,1.0,0.0,408.0,90.0,1.0
ID,2016,35,18,2016-05-08,20.0,9.0,69.0,1.0,1.0,406.0,89.0,2.0
ID,2016,36,19,2016-05-15,20.0,10.0,68.0,1.0,1.0,405.0,88.0,2.0
ID,2016,37,20,2016-05-22,20.0,11.0,67.0,1.0,1.0,404.0,87.0,2.0
ID,2016,38,21,2016-05-29,17.0,13.0,68.0,1.0,1.0,399.0,85.0,2.0
ID,2016,39,22,2016-06-05,17.0,12.0,69.0,1.0,1.0,400.0,86.0,2.0
ID,2016,40,23,2016-06-12,18.0,12.0,68.0,1.0,1.0,401.0,86.0,2.0
ID,2016,41,24,2016-06-19,17.0,14.0,63.0,3.0,3.0,388.0,80.0,6.0
ID,2016,42,25,2016-06-26,19.0,14.0,60.0,4.0,3.0,388.0,79.0,7.0
ID,2016,43,26,2016-07-03,18.0,14.0,61.0,4.0,3.0,387.0,79.0,7.0
ID,2016,44,27,2016-07-10,17.0,14.0,61.0,5.0,3.0,384.0,78.0,8.0
ID,2016,45,28,2016-07-17,17.0,14.0,61.0,5.0,3.0,384.0,78.0,8.0
ID,2016,46,29,2016-07-24,17.0,13.0,62.0,5.0,3.0,385.0,79.0,8.0
ID,2016,47,30,2016-07-31,16.0,16.0,59.0,6.0,3.0,379.0,75.0,9.0
ID,2016,48,31,2016-08-07,17.0,15.0,60.0,5.0,3.0,383.0,77.0,8.0
ID,2017,6,41,2016-10-16,22.0,30.0,48.0,0.0,0.0,392.0,70.0,0.0
ID,2017,7,42,2016-10-23,22.0,29.0,49.0,0.0,0.0,393.0,71.0,0.0
ID,2017,8,43,2016-10-30,24.0,26.0,50.0,0.0,0.0,398.0,74.0,0.0
ID,2017,9,44,2016-11-06,24.0,26.0,50.0,0.0,0.0,398.0,74.0,0.0
ID,2017,10,45,2016-11-13,24.0,22.0,54.0,0.0,0.0,402.0,78.0,0.0
ID,2017,11,46,2016-11-20,23.0,22.0,55.0,0.0,0.0,401.0,78.0,0.0
ID,2017,12,47,2016-11-27,23.0,22.0,55.0,0.0,0.0,401.0,78.0,0.0
ID,2017,28,11,2017-03-19,5.0,19.0,72.0,2.0,2.0,376.0,77.0,4.0
ID,2017,29,12,2017-03-26,7.0,37.0,54.0,2.0,0.0,366.0,61.0,2.0
ID,2017,30,13,2017-04-02,8.0,32.0,59.0,1.0,0.0,374.0,67.0,1.0
ID,2017,31,14,2017-04-09,7.0,31.0,60.0,2.0,0.0,372.0,67.0,2.0
ID,2017,32,15,2017-04-16,12.0,29.0,57.0,2.0,0.0,379.0,69.0,2.0
ID,2017,33,16,2017-04-23,19.0,27.0,49.0,4.0,1.0,381.0,68.0,5.0
ID,2017,34,17,2017-04-30,16.0,32.0,45.0,5.0,2.0,368.0,61.0,7.0
ID,2017,35,18,2017-05-07,16.0,29.0,50.0,4.0,1.0,376.0,66.0,5.0
ID,2017,36,19,2017-05-14,22.0,20.0,52.0,4.0,2.0,388.0,74.0,6.0
ID,2017,37,20,2017-05-21,20.0,24.0,51.0,4.0,1.0,385.0,71.0,5.0
ID,2017,38,21,2017-05-28,24.0,13.0,56.0,4.0,3.0,394.0,80.0,7.0
ID,2017,39,22,2017-06-04,23.0,19.0,52.0,5.0,1.0,391.0,75.0,6.0
ID,2017,40,23,2017-06-11,17.0,22.0,55.0,6.0,0.0,383.0,72.0,6.0
ID,2017,41,24,2017-06-18,23.0,25.0,46.0,6.0,0.0,386.0,69.0,6.0
ID,2017,42,25,2017-06-25,36.0,17.0,42.0,4.0,1.0,408.0,78.0,5.0
ID,2017,43,26,2017-07-02,27.0,21.0,46.0,5.0,1.0,393.0,73.0,6.0
ID,2017,44,27,2017-07-09,27.0,8.0,62.0,2.0,1.0,412.0,89.0,3.0
ID,2017,45,28,2017-07-16,19.0,22.0,50.0,7.0,2.0,377.0,69.0,9.0
ID,2017,46,29,2017-07-23,19.0,24.0,50.0,6.0,1.0,380.0,69.0,7.0
ID,2017,47,30,2017-07-30,13.0,31.0,50.0,4.0,2.0,368.0,63.0,6.0
ID,2017,48,31,2017-08-06,24.0,30.0,38.0,6.0,2.0,376.0,62.0,8.0
ID,2017,49,32,2017-08-13,26.0,32.0,34.0,6.0,2.0,376.0,60.0,8.0
ID,2017,50,33,2017-08-20,19.0,34.0,40.0,6.0,1.0,370.0,59.0,7.0
ID,2018,7,42,2017-10-22,62.0,7.0,29.0,1.0,1.0,450.0,91.0,2.0
ID,2018,8,43,2017-10-29,26.0,36.0,34.0,3.0,1.0,381.0,60.0,4.0
ID,2018,9,44,2017-11-05,26.0,40.0,30.0,2.0,2.0,376.0,56.0,4.0
ID,2018,10,45,2017-11-12,20.0,36.0,39.0,4.0,1.0,373.0,59.0,5.0
ID,2018,11,46,2017-11-19,22.0,35.0,40.0,2.0,1.0,380.0,62.0,3.0
ID,2018,12,47,2017-11-26,20.0,40.0,35.0,3.0,2.0,368.0,55.0,5.0
ID,2018,28,11,2018-03-18,17.0,31.0,51.0,1.0,0.0,384.0,68.0,1.0
ID,2018,29,12,2018-03-25,11.0,36.0,51.0,1.0,1.0,370.0,62.0,2.0
ID,2018,30,13,2018-04-01,10.0,35.0,53.0,1.0,1.0,370.0,63.0,2.0
ID,2018,31,14,2018-04-08,19.0,47.0,32.0,1.0,1.0,367.0,51.0,2.0
ID,2018,32,15,2018-04-15,14.0,44.0,40.0,1.0,1.0,365.0,54.0,2.0
ID,2018,33,16,2018-04-22,15.0,34.0,49.0,1.0,1.0,376.0,64.0,2.0
ID,2018,34,17,2018-04-29,13.0,31.0,55.0,1.0,0.0,380.0,68.0,1.0
ID,2018,35,18,2018-05-06,12.0,28.0,60.0,0.0,0.0,384.0,72.0,0.0
ID,2018,36,19,2018-05-13,15.0,29.0,56.0,0.0,0.0,386.0,71.0,0.0
ID,2018,37,20,2018-05-20,16.0,20.0,64.0,0.0,0.0,396.0,80.0,0.0
ID,2018,38,21,2018-05-27,24.0,21.0,55.0,0.0,0.0,403.0,79.0,0.0
