state_alpha,season,week,cal_week,week_ending,EXCELLENT,FAIR,GOOD,POOR,VERY POOR,INDEX,GE,PVP
MN,2021,15,26,2021-07-04,1.0,40.0,34.0,18.0,7.0,304.0,35.0,25.0
MN,2021,16,27,2021-07-11,1.0,39.0,27.0,22.0,11.0,285.0,28.0,33.0
MN,2021,17,28,2021-07-18,0.0,43.0,15.0,28.0,14.0,259.0,15.0,42.0
MN,2021,18,29,2021-07-25,0.0,46.0,9.0,31.0,14.0,250.0,9.0,45.0
MN,2021,19,30,2021-08-01,0.0,43.0,12.0,32.0,13.0,254.0,12.0,45.0
MN,2021,20,31,2021-08-08,0.0,44.0,16.0,26.0,14.0,262.0,16.0,40.0
MN,2021,21,32,2021-08-15,0.0,44.0,16.0,26.0,14.0,262.0,16.0,40.0
MN,2022,12,23,2022-06-12,7.0,44.0,48.0,1.0,0.0,361.0,55.0,1.0
MN,2022,13,24,2022-06-19,7.0,35.0,57.0,1.0,0.0,370.0,64.0,1.0
MN,2022,14,25,2022-06-26,6.0,35.0,58.0,1.0,0.0,369.0,64.0,1.0
MN,2022,15,26,2022-07-03,9.0,23.0,68.0,0.0,0.0,386.0,77.0,0.0
MN,2022,16,27,2022-07-10,6.0,31.0,63.0,0.0,0.0,375.0,69.0,0.0
MN,2022,17,28,2022-07-17,6.0,29.0,65.0,0.0,0.0,377.0,71.0,0.0
MN,2022,18,29,2022-07-24,6.0,28.0,66.0,0.0,0.0,378.0,72.0,0.0
MN,2022,19,30,2022-07-31,8.0,18.0,74.0,0.0,0.0,390.0,82.0,0.0
MN,2022,20,31,2022-08-07,7.0,26.0,67.0,0.0,0.0,381.0,74.0,0.0
MN,2022,21,32,2022-08-14,4.0,20.0,76.0,0.0,0.0,384.0,80.0,0.0
MN,2022,22,33,2022-08-21,4.0,11.0,84.0,1.0,0.0,391.0,88.0,1.0
MN,2022,23,34,2022-08-28,6.0,15.0,79.0,0.0,0.0,391.0,85.0,0.0
MN,2022,24,35,2022-09-04,7.0,19.0,73.0,1.0,0.0,386.0,80.0,1.0
MN,2023,11,22,2023-06-04,6.0,23.0,71.0,0.0,0.0,383.0,77.0,0.0
MN,2023,12,23,2023-06-11,5.0,12.0,67.0,16.0,0.0,361.0,72.0,16.0
MN,2023,13,24,2023-06-18,4.0,17.0,63.0,15.0,1.0,354.0,67.0,16.0
MN,2023,14,25,2023-06-25,2.0,23.0,67.0,6.0,2.0,361.0,69.0,8.0
MN,2023,15,26,2023-07-02,3.0,31.0,60.0,6.0,0.0,360.0,63.0,6.0
MN,2023,16,27,2023-07-09,0.0,34.0,62.0,4.0,0.0,358.0,62.0,4.0
MN,2023,17,28,2023-07-16,2.0,18.0,76.0,4.0,0.0,376.0,78.0,4.0
MN,2023,18,29,2023-07-23,2.0,22.0,72.0,4.0,0.0,372.0,74.0,4.0
MN,2023,19,30,2023-07-30,1.0,38.0,53.0,7.0,1.0,346.0,54.0,8.0
MN,2023,20,31,2023-08-06,0.0,47.0,47.0,5.0,1.0,340.0,47.0,6.0
MN,2023,21,32,2023-08-13,0.0,42.0,48.0,9.0,1.0,337.0,48.0,10.0
MN,2023,22,33,2023-08-20,6.0,33.0,51.0,9.0,1.0,352.0,57.0,10.0
MN,2023,23,34,2023-08-27,3.0,27.0,60.0,9.0,1.0,355.0,63.0,10.0
MN,2024,9,20,2024-05-19,11.0,19.0,70.0,0.0,0.0,392.0,81.0,0.0
MN,2024,10,21,2024-05-26,9.0,18.0,73.0,0.0,0.0,391.0,82.0,0.0
MN,2024,11,22,2024-06-02,4.0,20.0,76.0,0.0,0.0,384.0,80.0,0.0
MN,2024,12,23,2024-06-09,5.0,26.0,69.0,0.0,0.0,379.0,74.0,0.0
MN,2024,13,24,2024-06-16,14.0,17.0,69.0,0.0,0.0,397.0,83.0,0.0
MN,2024,14,25,2024-06-23,9.0,14.0,72.0,5.0,0.0,385.0,81.0,5.0
MN,2024,15,26,2024-06-30,18.0,13.0,68.0,1.0,0.0,403.0,86.0,1.0
MN,2024,16,27,2024-07-07,11.0,11.0,77.0,1.0,0.0,398.0,88.0,1.0
MN,2024,17,28,2024-07-14,17.0,17.0,64.0,2.0,0.0,396.0,81.0,2.0
MN,2024,18,29,2024-07-21,20.0,15.0,62.0,3.0,0.0,399.0,82.0,3.0
MN,2024,19,30,2024-07-28,18.0,15.0,65.0,2.0,0.0,399.0,83.0,2.0
MN,2024,20,31,2024-08-04,27.0,15.0,56.0,2.0,0.0,408.0,83.0,2.0
MN,2024,21,32,2024-08-11,26.0,10.0,63.0,1.0,0.0,414.0,89.0,1.0
MN,2024,22,33,2024-08-18,25.0,12.0,62.0,1.0,0.0,411.0,87.0,1.0
MN,2024,23,34,2024-08-25,16.0,10.0,67.0,5.0,2.0,390.0,83.0,7.0
MN,2025,10,21,2025-05-25,5.0,16.0,77.0,2.0,0.0,385.0,82.0,2.0
MN,2025,11,22,2025-06-01,5.0,13.0,80.0,2.0,0.0,388.0,85.0,2.0
MN,2025,12,23,2025-06-08,6.0,8.0,84.0,2.0,0.0,394.0,90.0,2.0
MN,2025,13,24,2025-06-15,5.0,9.0,84.0,2.0,0.0,392.0,89.0,2.0
MN,2025,14,25,2025-06-22,4.0,9.0,85.0,2.0,0.0,391.0,89.0,2.0
MN,2025,15,26,2025-06-29,4.0,10.0,83.0,2.0,1.0,387.0,87.0,3.0
MN,2025,16,27,2025-07-06,6.0,15.0,74.0,3.0,2.0,379.0,80.0,5.0
MN,2025,17,28,2025-07-13,6.0,13.0,81.0,0.0,0.0,393.0,87.0,0.0
MN,2025,18,29,2025-07-20,5.0,10.0,82.0,3.0,0.0,389.0,87.0,3.0
MN,2025,19,30,2025-07-27,5.0,7.0,85.0,3.0,0.0,392.0,90.0,3.0
MN,2025,20,31,2025-08-03,8.0,13.0,77.0,2.0,0.0,391.0,85.0,2.0
MN,2025,21,32,2025-08-10,12.0,16.0,70.0,2.0,0.0,392.0,82.0,2.0
MN,2025,22,33,2025-08-17,13.0,16.0,67.0,4.0,0.0,389.0,80.0,4.0
MN,2025,23,34,2025-08-24,13.0,16.0,67.0,4.0,0.0,389.0,80.0,4.0
MT,2016,9,20,2016-05-22,14.0,25.0,58.0,2.0,1.0,382.0,72.0,3.0
MT,2016,10,21,2016-05-29,14.0,24.0,59.0,2.0,1.0,383.0,73.0,3.0
MT,2016,11,22,2016-06-05,20.0,23.0,54.0,2.0,1.0,390.0,74.0,3.0
MT,2016,12,23,2016-06-12,19.0,24.0,54.0,2.0,1.0,388.0,73.0,3.0
MT,2016,13,24,2016-06-19,20.0,25.0,52.0,2.0,1.0,388.0,72.0,3.0
MT,2016,14,25,2016-06-26,14.0,28.0,53.0,3.0,2.0,374.0,67.0,5.0
MT,2016,15,26,2016-07-03,14.0,29.0,52.0,3.0,2.0,373.0,66.0,5.0
MT,2016,16,27,2016-07-10,15.0,29.0,51.0,3.0,2.0,374.0,66.0,5.0
MT,2016,17,28,2016-07-17,15.0,30.0,50.0,4.0,1.0,374.0,65.0,5.0
MT,2016,18,29,2016-07-24,15.0,29.0,51.0,4.0,1.0,375.0,66.0,5.0
MT,2016,19,30,2016-07-31,15.0,29.0,51.0,4.0,1.0,375.0,66.0,5.0
MT,2016,20,31,2016-08-07,14.0,29.0,52.0,4.0,1.0,374.0,66.0,5.0
MT,2016,21,32,2016-08-14,13.0,29.0,52.0,4.0,2.0,370.0,65.0,6.0
MT,2016,22,33,2016-08-21,13.0,29.0,52.0,4.0,2.0,370.0,65.0,6.0
MT,2017,10,21,2017-05-28,0.0,46.0,52.0,2.0,0.0,350.0,52.0,2.0
MT,2017,11,22,2017-06-04,3.0,41.0,45.0,4.0,7.0,333.0,48.0,11.0
MT,2017,12,23,2017-06-11,7.0,46.0,16.0,20.0,11.0,288.0,23.0,31.0
MT,2017,13,24,2017-06-18,6.0,44.0,13.0,24.0,13.0,275.0,19.0,37.0
MT,2017,14,25,2017-06-25,11.0,42.0,11.0,27.0,9.0,288.0,22.0,36.0
MT,2017,15,26,2017-07-02,3.0,41.0,5.0,32.0,19.0,241.0,8.0,51.0
MT,2017,16,27,2017-07-09,3.0,27.0,8.0,29.0,33.0,219.0,11.0,62.0
MT,2017,17,28,2017-07-16,4.0,23.0,12.0,30.0,31.0,228.0,16.0,61.0
MT,2017,18,29,2017-07-23,3.0,32.0,10.0,22.0,33.0,228.0,13.0,55.0
MT,2017,19,30,2017-07-30,2.0,33.0,7.0,27.0,31.0,222.0,9.0,58.0
MT,2017,20,31,2017-08-06,2.0,28.0,7.0,28.0,35.0,213.0,9.0,63.0
MT,2017,21,32,2017-08-13,3.0,26.0,8.0,17.0,46.0,205.0,11.0,63.0
MT,2017,22,33,2017-08-20,2.0,27.0,6.0,23.0,42.0,203.0,8.0,65.0
MT,2018,11,22,2018-06-03,4.0,23.0,66.0,4.0,3.0,364.0,70.0,7.0
MT,2018,12,23,2018-06-10,4.0,22.0,72.0,2.0,0.0,378.0,76.0,2.0
MT,2018,13,24,2018-06-17,9.0,16.0,71.0,3.0,1.0,384.0,80.0,4.0
MT,2018,14,25,2018-06-24,10.0,15.0,67.0,5.0,3.0,376.0,77.0,8.0
MT,2018,15,26,2018-07-01,9.0,17.0,66.0,5.0,3.0,373.0,75.0,8.0
MT,2018,16,27,2018-07-08,9.0,14.0,75.0,2.0,0.0,391.0,84.0,2.0
MT,2018,17,28,2018-07-15,10.0,16.0,70.0,3.0,1.0,385.0,80.0,4.0
MT,2018,18,29,2018-07-22,11.0,25.0,54.0,7.0,3.0,363.0,65.0,10.0
MT,2018,19,30,2018-07-29,10.0,26.0,54.0,7.0,3.0,361.0,64.0,10.0
MT,2018,20,31,2018-08-05,12.0,29.0,49.0,9.0,1.0,362.0,61.0,10.0
MT,2018,21,32,2018-08-12,9.0,28.0,55.0,7.0,1.0,364.0,64.0,8.0
MT,2018,22,33,2018-08-19,11.0,28.0,49.0,10.0,2.0,357.0,60.0,12.0
MT,2018,23,34,2018-08-26,11.0,30.0,49.0,7.0,3.0,358.0,60.0,10.0
MT,2019,11,22,2019-06-02,9.0,11.0,79.0,1.0,0.0,396.0,88.0,1.0
MT,2019,12,23,2019-06-09,7.0,16.0,75.0,1.0,1.0,386.0,82.0,2.0
MT,2019,13,24,2019-06-16,4.0,28.0,64.0,2.0,2.0,366.0,68.0,4.0
MT,2019,14,25,2019-06-23,5.0,37.0,50.0,7.0,1.0,351.0,55.0,8.0
MT,2019,15,26,2019-06-30,2.0,29.0,59.0,8.0,2.0,351.0,61.0,10.0
MT,2019,16,27,2019-07-07,2.0,20.0,68.0,10.0,0.0,362.0,70.0,10.0
MT,2019,17,28,2019-07-14,8.0,21.0,59.0,11.0,1.0,362.0,67.0,12.0
MT,2019,18,29,2019-07-21,11.0,22.0,53.0,13.0,1.0,360.0,64.0,14.0
MT,2019,19,30,2019-07-28,10.0,22.0,54.0,13.0,1.0,359.0,64.0,14.0
MT,2019,20,31,2019-08-04,7.0,20.0,62.0,11.0,0.0,365.0,69.0,11.0
MT,2019,21,32,2019-08-11,11.0,23.0,50.0,15.0,1.0,355.0,61.0,16.0
MT,2019,22,33,2019-08-18,9.0,27.0,52.0,10.0,2.0,356.0,61.0,12.0
MT,2019,23,34,2019-08-25,8.0,25.0,59.0,7.0,1.0,366.0,67.0,8.0
MT,2019,24,35,2019-09-01,10.0,28.0,50.0,10.0,2.0,356.0,60.0,12.0
MT,2019,25,36,2019-09-08,11.0,35.0,41.0,11.0,2.0,348.0,52.0,13.0
MT,2020,10,21,2020-05-24,3.0,23.0,73.0,1.0,0.0,378.0,76.0,1.0
MT,2020,11,22,2020-05-31,5.0,14.0,80.0,1.0,0.0,389.0,85.0,1.0
MT,2020,12,23,2020-06-07,14.0,14.0,70.0,2.0,0.0,396.0,84.0,2.0
MT,2020,13,24,2020-06-14,6.0,15.0,78.0,1.0,0.0,389.0,84.0,1.0
MT,2020,14,25,2020-06-21,6.0,14.0,79.0,1.0,0.0,390.0,85.0,1.0
MT,2020,15,26,2020-06-28,13.0,16.0,68.0,3.0,0.0,391.0,81.0,3.0
MT,2020,16,27,2020-07-05,17.0,15.0,65.0,3.0,0.0,396.0,82.0,3.0
MT,2020,17,28,2020-07-12,16.0,18.0,63.0,3.0,0.0,392.0,79.0,3.0
MT,2020,18,29,2020-07-19,22.0,18.0,57.0,3.0,0.0,398.0,79.0,3.0
MT,2020,19,30,2020-07-26,15.0,15.0,65.0,3.0,2.0,388.0,80.0,5.0
MT,2020,20,31,2020-08-02,15.0,17.0,65.0,2.0,1.0,391.0,80.0,3.0
MT,2020,21,32,2020-08-09,20.0,18.0,59.0,2.0,1.0,395.0,79.0,3.0
MT,2020,22,33,2020-08-16,22.0,19.0,55.0,3.0,1.0,394.0,77.0,4.0
MT,2020,23,34,2020-08-23,26.0,14.0,56.0,3.0,1.0,403.0,82.0,4.0
MT,2021,8,19,2021-05-16,0.0,51.0,43.0,3.0,3.0,334.0,43.0,6.0
MT,2021,9,20,2021-05-23,3.0,30.0,59.0,8.0,0.0,357.0,62.0,8.0
MT,2021,10,21,2021-05-30,0.0,30.0,59.0,10.0,1.0,347.0,59.0,11.0
MT,2021,11,22,2021-06-06,1.0,35.0,46.0,15.0,3.0,327.0,47.0,18.0
MT,2021,12,23,2021-06-13,3.0,34.0,47.0,13.0,3.0,334.0,50.0,16.0
MT,2021,13,24,2021-06-20,3.0,39.0,40.0,14.0,4.0,324.0,43.0,18.0
MT,2021,14,25,2021-06-27,2.0,51.0,19.0,25.0,3.0,292.0,21.0,28.0
MT,2021,15,26,2021-07-04,2.0,30.0,5.0,45.0,18.0,228.0,7.0,63.0
MT,2021,16,27,2021-07-11,3.0,21.0,13.0,42.0,21.0,235.0,16.0,63.0
MT,2021,17,28,2021-07-18,1.0,19.0,11.0,34.0,35.0,209.0,12.0,69.0
MT,2021,18,29,2021-07-25,0.0,9.0,4.0,36.0,51.0,166.0,4.0,87.0
MT,2021,19,30,2021-08-01,0.0,12.0,3.0,43.0,42.0,176.0,3.0,85.0
MT,2021,20,31,2021-08-08,0.0,25.0,5.0,33.0,37.0,198.0,5.0,70.0
MT,2021,21,32,2021-08-15,0.0,18.0,4.0,42.0,36.0,190.0,4.0,78.0
MT,2022,10,21,2022-05-29,1.0,49.0,22.0,20.0,8.0,288.0,23.0,28.0
MT,2022,11,22,2022-06-05,1.0,51.0,17.0,28.0,3.0,285.0,18.0,31.0
MT,2022,12,23,2022-06-12,0.0,55.0,15.0,21.0,9.0,276.0,15.0,30.0
MT,2022,13,24,2022-06-19,1.0,54.0,24.0,16.0,5.0,300.0,25.0,21.0
MT,2022,14,25,2022-06-26,1.0,47.0,27.0,15.0,10.0,294.0,28.0,25.0
MT,2022,15,26,2022-07-03,2.0,38.0,34.0,18.0,8.0,304.0,36.0,26.0
MT,2022,16,27,2022-07-10,3.0,43.0,41.0,11.0,2.0,332.0,44.0,13.0
MT,2022,17,28,2022-07-17,3.0,34.0,47.0,13.0,3.0,334.0,50.0,16.0
MT,2022,18,29,2022-07-24,2.0,34.0,41.0,19.0,4.0,318.0,43.0,23.0
MT,2022,19,30,2022-07-31,3.0,36.0,39.0,18.0,4.0,319.0,42.0,22.0
MT,2022,20,31,2022-08-07,1.0,41.0,36.0,18.0,4.0,312.0,37.0,22.0
MT,2022,21,32,2022-08-14,0.0,48.0,38.0,14.0,0.0,324.0,38.0,14.0
MT,2022,22,33,2022-08-21,1.0,49.0,30.0,19.0,1.0,311.0,31.0,20.0
MT,2022,23,34,2022-08-28,2.0,41.0,39.0,15.0,3.0,322.0,41.0,18.0
MT,2023,11,22,2023-06-04,1.0,41.0,57.0,1.0,0.0,358.0,58.0,1.0
MT,2023,12,23,2023-06-11,0.0,47.0,48.0,4.0,1.0,342.0,48.0,5.0
MT,2023,13,24,2023-06-18,1.0,52.0,39.0,7.0,1.0,332.0,40.0,8.0
MT,2023,14,25,2023-06-25,1.0,49.0,48.0,2.0,0.0,348.0,49.0,2.0
MT,2023,15,26,2023-07-02,1.0,40.0,57.0,2.0,0.0,357.0,58.0,2.0
MT,2023,16,27,2023-07-09,3.0,42.0,47.0,7.0,1.0,344.0,50.0,8.0
MT,2023,17,28,2023-07-16,4.0,45.0,38.0,12.0,1.0,332.0,42.0,13.0
MT,2023,18,29,2023-07-23,6.0,54.0,29.0,11.0,0.0,330.0,35.0,11.0
MT,2023,19,30,2023-07-30,4.0,53.0,31.0,12.0,0.0,327.0,35.0,12.0
MT,2023,20,31,2023-08-06,4.0,46.0,35.0,15.0,0.0,328.0,39.0,15.0
MT,2023,21,32,2023-08-13,5.0,45.0,34.0,16.0,0.0,328.0,39.0,16.0
MT,2023,22,33,2023-08-20,3.0,54.0,25.0,18.0,0.0,313.0,28.0,18.0
MT,2023,23,34,2023-08-27,7.0,50.0,25.0,18.0,0.0,321.0,32.0,18.0
MT,2023,24,35,2023-09-03,7.0,44.0,31.0,17.0,1.0,326.0,38.0,18.0
MT,2024,11,22,2024-06-02,1.0,43.0,52.0,4.0,0.0,350.0,53.0,4.0
MT,2024,12,23,2024-06-09,0.0,34.0,61.0,5.0,0.0,356.0,61.0,5.0
MT,2024,13,24,2024-06-16,1.0,25.0,69.0,5.0,0.0,366.0,70.0,5.0
MT,2024,14,25,2024-06-23,4.0,30.0,62.0,4.0,0.0,366.0,66.0,4.0
MT,2024,15,26,2024-06-30,4.0,39.0,53.0,4.0,0.0,357.0,57.0,4.0
MT,2024,16,27,2024-07-07,6.0,30.0,59.0,5.0,0.0,366.0,65.0,5.0
MT,2024,17,28,2024-07-14,5.0,21.0,68.0,6.0,0.0,372.0,73.0,6.0
MT,2024,18,29,2024-07-21,5.0,19.0,71.0,5.0,0.0,376.0,76.0,5.0
MT,2024,19,30,2024-07-28,6.0,27.0,63.0,4.0,0.0,371.0,69.0,4.0
MT,2024,20,31,2024-08-04,3.0,25.0,65.0,5.0,2.0,362.0,68.0,7.0
MT,2024,21,32,2024-08-11,2.0,34.0,56.0,6.0,2.0,350.0,58.0,8.0
MT,2024,22,33,2024-08-18,1.0,29.0,62.0,7.0,1.0,355.0,63.0,8.0
MT,2024,23,34,2024-08-25,2.0,27.0,55.0,11.0,5.0,338.0,57.0,16.0
MT,2025,10,21,2025-05-25,1.0,46.0,35.0,17.0,1.0,318.0,36.0,18.0
MT,2025,11,22,2025-06-01,0.0,40.0,33.0,26.0,1.0,305.0,33.0,27.0
MT,2025,12,23,2025-06-08,1.0,49.0,24.0,26.0,0.0,300.0,25.0,26.0
MT,2025,13,24,2025-06-15,1.0,56.0,15.0,27.0,1.0,288.0,16.0,28.0
MT,2025,14,25,2025-06-22,0.0,48.0,10.0,32.0,10.0,258.0,10.0,42.0
MT,2025,15,26,2025-06-29,0.0,57.0,2.0,40.0,1.0,260.0,2.0,41.0
MT,2025,16,27,2025-07-06,0.0,61.0,2.0,32.0,5.0,260.0,2.0,37.0
MT,2025,17,28,2025-07-13,0.0,61.0,4.0,34.0,1.0,268.0,4.0,35.0
MT,2025,18,29,2025-07-20,0.0,52.0,7.0,33.0,8.0,258.0,7.0,41.0
MT,2025,19,30,2025-07-27,1.0,48.0,5.0,32.0,14.0,247.0,6.0,46.0
MT,2025,20,31,2025-08-03,1.0,48.0,4.0,33.0,14.0,245.0,5.0,47.0
MT,2025,21,32,2025-08-10,0.0,49.0,4.0,32.0,15.0,242.0,4.0,47.0
MT,2025,22,33,2025-08-17,0.0,47.0,5.0,33.0,15.0,242.0,5.0,48.0
MT,2025,23,34,2025-08-24,0.0,50.0,1.0,35.0,14.0,238.0,1.0,49.0
ND,2016,9,20,2016-05-22,4.0,18.0,76.0,2.0,0.0,382.0,80.0,2.0
ND,2016,10,21,2016-05-29,5.0,14.0,79.0,2.0,0.0,387.0,84.0,2.0
ND,2016,11,22,2016-06-05,7.0,14.0,77.0,2.0,0.0,389.0,84.0,2.0
ND,2016,12,23,2016-06-12,8.0,13.0,77.0,2.0,0.0,391.0,85.0,2.0
ND,2016,13,24,2016-06-19,8.0,14.0,74.0,3.0,1.0,385.0,82.0,4.0
ND,2016,14,25,2016-06-26,8.0,17.0,70.0,4.0,1.0,380.0,78.0,5.0
ND,2016,15,26,2016-07-03,8.0,17.0,69.0,5.0,1.0,378.0,77.0,6.0
ND,2016,16,27,2016-07-10,8.0,19.0,66.0,5.0,2.0,373.0,74.0,7.0
ND,2016,17,28,2016-07-17,9.0,20.0,64.0,5.0,2.0,373.0,73.0,7.0
ND,2016,18,29,2016-07-24,8.0,19.0,63.0,7.0,3.0,366.0,71.0,10.0
ND,2016,19,30,2016-07-31,9.0,19.0,62.0,7.0,3.0,367.0,71.0,10.0
ND,2016,20,31,2016-08-07,9.0,19.0,62.0,7.0,3.0,367.0,71.0,10.0
ND,2016,21,32,2016-08-14,10.0,20.0,61.0,6.0,3.0,369.0,71.0,9.0
ND,2016,22,33,2016-08-21,10.0,20.0,61.0,6.0,3.0,369.0,71.0,9.0
ND,2017,10,21,2017-05-28,8.0,32.0,54.0,5.0,1.0,363.0,62.0,6.0
ND,2017,11,22,2017-06-04,5.0,38.0,47.0,8.0,2.0,345.0,52.0,10.0
ND,2017,12,23,2017-06-11,4.0,40.0,39.0,11.0,6.0,324.0,43.0,17.0
ND,2017,13,24,2017-06-18,3.0,34.0,39.0,18.0,6.0,315.0,42.0,24.0
ND,2017,14,25,2017-06-25,3.0,34.0,36.0,18.0,9.0,306.0,39.0,27.0
ND,2017,15,26,2017-07-02,4.0,29.0,37.0,19.0,11.0,304.0,41.0,30.0
ND,2017,16,27,2017-07-09,4.0,29.0,32.0,19.0,16.0,289.0,36.0,35.0
ND,2017,17,28,2017-07-16,4.0,28.0,28.0,19.0,21.0,275.0,32.0,40.0
ND,2017,18,29,2017-07-23,3.0,29.0,29.0,20.0,19.0,277.0,32.0,39.0
ND,2017,19,30,2017-07-30,4.0,27.0,25.0,22.0,22.0,267.0,29.0,44.0
ND,2017,20,31,2017-08-06,6.0,27.0,27.0,20.0,20.0,279.0,33.0,40.0
ND,2017,21,32,2017-08-13,4.0,27.0,31.0,19.0,19.0,282.0,35.0,38.0
ND,2017,22,33,2017-08-20,5.0,26.0,30.0,19.0,20.0,281.0,35.0,39.0
ND,2018,11,22,2018-06-03,5.0,29.0,63.0,3.0,0.0,370.0,68.0,3.0
ND,2018,12,23,2018-06-10,6.0,27.0,65.0,2.0,0.0,375.0,71.0,2.0
ND,2018,13,24,2018-06-17,14.0,18.0,66.0,2.0,0.0,392.0,80.0,2.0
ND,2018,14,25,2018-06-24,12.0,17.0,68.0,2.0,1.0,388.0,80.0,3.0
ND,2018,15,26,2018-07-01,11.0,17.0,69.0,3.0,0.0,388.0,80.0,3.0
ND,2018,16,27,2018-07-08,12.0,14.0,70.0,3.0,1.0,389.0,82.0,4.0
ND,2018,17,28,2018-07-15,11.0,13.0,72.0,3.0,1.0,389.0,83.0,4.0
ND,2018,18,29,2018-07-22,13.0,11.0,75.0,1.0,0.0,400.0,88.0,1.0
ND,2018,19,30,2018-07-29,12.0,11.0,75.0,2.0,0.0,397.0,87.0,2.0
ND,2018,20,31,2018-08-05,13.0,14.0,70.0,3.0,0.0,393.0,83.0,3.0
ND,2018,21,32,2018-08-12,14.0,15.0,69.0,2.0,0.0,395.0,83.0,2.0
ND,2018,22,33,2018-08-19,10.0,16.0,72.0,2.0,0.0,390.0,82.0,2.0
ND,2019,11,22,2019-06-02,7.0,11.0,81.0,1.0,0.0,394.0,88.0,1.0
ND,2019,12,23,2019-06-09,8.0,15.0,76.0,1.0,0.0,391.0,84.0,1.0
ND,2019,13,24,2019-06-16,8.0,16.0,75.0,1.0,0.0,390.0,83.0,1.0
ND,2019,14,25,2019-06-23,7.0,17.0,75.0,1.0,0.0,388.0,82.0,1.0
ND,2019,15,26,2019-06-30,8.0,17.0,73.0,2.0,0.0,387.0,81.0,2.0
ND,2019,16,27,2019-07-07,8.0,17.0,74.0,1.0,0.0,389.0,82.0,1.0
ND,2019,17,28,2019-07-14,11.0,18.0,69.0,2.0,0.0,389.0,80.0,2.0
ND,2019,18,29,2019-07-21,14.0,18.0,66.0,2.0,0.0,392.0,80.0,2.0
ND,2019,19,30,2019-07-28,11.0,19.0,67.0,3.0,0.0,386.0,78.0,3.0
ND,2019,20,31,2019-08-04,11.0,21.0,64.0,4.0,0.0,382.0,75.0,4.0
ND,2019,21,32,2019-08-11,11.0,23.0,60.0,5.0,1.0,375.0,71.0,6.0
ND,2019,22,33,2019-08-18,12.0,22.0,59.0,6.0,1.0,375.0,71.0,7.0
ND,2019,23,34,2019-08-25,8.0,24.0,61.0,6.0,1.0,369.0,69.0,7.0
ND,2019,24,35,2019-09-01,8.0,23.0,63.0,5.0,1.0,372.0,71.0,6.0
ND,2020,11,22,2020-05-31,5.0,16.0,77.0,1.0,1.0,384.0,82.0,2.0
ND,2020,12,23,2020-06-07,5.0,15.0,79.0,1.0,0.0,388.0,84.0,1.0
ND,2020,13,24,2020-06-14,5.0,19.0,73.0,3.0,0.0,380.0,78.0,3.0
ND,2020,14,25,2020-06-21,6.0,26.0,63.0,4.0,1.0,369.0,69.0,5.0
ND,2020,15,26,2020-06-28,6.0,32.0,53.0,7.0,2.0,354.0,59.0,9.0
ND,2020,16,27,2020-07-05,6.0,30.0,55.0,7.0,2.0,356.0,61.0,9.0
ND,2020,17,28,2020-07-12,7.0,29.0,54.0,7.0,3.0,355.0,61.0,10.0
ND,2020,18,29,2020-07-19,8.0,30.0,54.0,6.0,2.0,360.0,62.0,8.0
ND,2020,19,30,2020-07-26,7.0,30.0,57.0,4.0,2.0,363.0,64.0,6.0
ND,2020,20,31,2020-08-02,9.0,26.0,59.0,5.0,1.0,370.0,68.0,6.0
ND,2020,21,32,2020-08-09,8.0,29.0,55.0,6.0,2.0,361.0,63.0,8.0
ND,2020,22,33,2020-08-16,7.0,29.0,58.0,4.0,2.0,364.0,65.0,6.0
ND,2020,23,34,2020-08-23,7.0,29.0,56.0,5.0,3.0,359.0,63.0,8.0
ND,2020,24,35,2020-08-30,9.0,25.0,55.0,7.0,4.0,358.0,64.0,11.0
ND,2021,9,20,2021-05-23,3.0,50.0,28.0,15.0,4.0,311.0,31.0,19.0
ND,2021,10,21,2021-05-30,4.0,42.0,27.0,21.0,6.0,302.0,31.0,27.0
ND,2021,11,22,2021-06-06,2.0,39.0,30.0,16.0,13.0,292.0,32.0,29.0
ND,2021,12,23,2021-06-13,2.0,37.0,27.0,20.0,14.0,283.0,29.0,34.0
ND,2021,13,24,2021-06-20,1.0,31.0,18.0,27.0,23.0,247.0,19.0,50.0
ND,2021,14,25,2021-06-27,2.0,36.0,18.0,25.0,19.0,259.0,20.0,44.0
ND,2021,15,26,2021-07-04,2.0,32.0,16.0,29.0,21.0,249.0,18.0,50.0
ND,2021,16,27,2021-07-11,1.0,30.0,15.0,32.0,22.0,241.0,16.0,54.0
ND,2021,17,28,2021-07-18,1.0,25.0,10.0,34.0,30.0,218.0,11.0,64.0
ND,2021,18,29,2021-07-25,1.0,28.0,10.0,33.0,28.0,223.0,11.0,61.0
ND,2021,19,30,2021-08-01,1.0,30.0,11.0,31.0,27.0,228.0,12.0,58.0
ND,2021,20,31,2021-08-08,1.0,27.0,11.0,32.0,29.0,223.0,12.0,61.0
ND,2021,21,32,2021-08-15,1.0,27.0,11.0,34.0,27.0,225.0,12.0,61.0
ND,2022,12,23,2022-06-12,6.0,31.0,61.0,2.0,0.0,371.0,67.0,2.0
ND,2022,13,24,2022-06-19,9.0,29.0,62.0,0.0,0.0,380.0,71.0,0.0
ND,2022,14,25,2022-06-26,7.0,30.0,62.0,1.0,0.0,375.0,69.0,1.0
ND,2022,15,26,2022-07-03,9.0,23.0,67.0,1.0,0.0,384.0,76.0,1.0
